# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
libgfortran               15.2.0              h69a702a_17    conda-forge
libgfortran5              15.2.0              h68bc16d_17    conda-forge
libgomp                   15.2.0              he0feb66_17    conda-forge
libiconv                  1.18                 h3b78370_2    conda-forge
libjpeg-turbo             3.1.2                hb03c661_0    conda-forge
liblapack                 3.11.0          5_h47877c9_openblas    conda-forge
liblzma                   5.8.2                hb03c661_0    conda-forge
libnghttp2                1.67.0               had1ee68_0    conda-forge
libnsl                    2.0.1                hb9d3cd8_1    conda-forge
libopenblas               0.3.30          pthreads_h94d23a6_4    conda-forge
libopenssl-static         3.6.1                hb03c661_1    conda-forge
libpng                    1.6.55               h421ea60_0    conda-forge
libsqlite                 3.51.2               hf4e2dac_0    conda-forge
libssh2                   1.11.1               hcf80075_0    conda-forge
libstdcxx                 15.2.0              h934c35e_17    conda-forge
libstdcxx-ng              15.2.0              hdf11a46_17    conda-forge
libtiff                   4.7.1                h9d88235_1    conda-forge
libuuid                   2.41.3               h5347b49_0    conda-forge
libwebp-base              1.6.0                hd42ef1d_0    conda-forge
libxcb                    1.17.0               h8a09558_0    conda-forge
libxcrypt                 4.4.36               hd590300_1    conda-forge
libzlib                   1.3.1                hb9d3cd8_2    conda-forge
markupsafe                3.0.3           py312h8a5da7c_0    conda-forge
matplotlib-base           3.10.8          py312he3d6523_0    conda-forge
munkres                   1.1.4              pyhd8ed1ab_1    conda-forge
mysql-connector-c         6.1.11            h659d440_1008    conda-forge
narwhals                  2.16.0             pyhcf101f3_0    conda-forge
natsort                   8.4.0                    pypi_0    pypi
ncls                      0.0.70                   pypi_0    pypi
ncurses                   6.5                  h2d0b736_3    conda-forge
numpy                     2.4.2           py312h33ff503_1    conda-forge
numpydoc                  1.10.0             pyhcf101f3_0    conda-forge
openjpeg                  2.5.4                h55fea9a_0    conda-forge
openssl                   3.6.1                h35e630c_1    conda-forge
packaging                 26.0               pyhcf101f3_0    conda-forge
pandas                    3.0.0                    pypi_0    pypi
pillow                    12.1.1          py312h50c33e8_0    conda-forge
pip                       26.0.1             pyh8b19718_0    conda-forge
plotly                    6.5.2              pyhd8ed1ab_0    conda-forge
pthread-stubs             0.4               hb9d3cd8_1002    conda-forge
py2bit                    0.3.3           py312h0fa9677_1    bioconda
pybigwig                  0.3.25          py312h83fe50f_0    bioconda
pygments                  2.19.2             pyhd8ed1ab_0    conda-forge
pyparsing                 3.3.2              pyhcf101f3_0    conda-forge
pyranges                  0.1.4                    pypi_0    pypi
pysam                     0.23.3          py312h8f9e533_2    bioconda
pysocks                   1.7.1              pyha55dd90_7    conda-forge
python                    3.12.12         hd63d673_2_cpython    conda-forge
python-dateutil           2.9.0.post0        pyhe01879c_2    conda-forge
python_abi                3.12                    8_cp312    conda-forge
pytz                      2025.2             pyhd8ed1ab_0    conda-forge
qhull                     2020.2               h434a139_5    conda-forge
readline                  8.3                  h853b02a_0    conda-forge
requests                  2.32.5             pyhcf101f3_1    conda-forge
roman-numerals            4.1.0              pyhd8ed1ab_0    conda-forge
samtools                  1.22.1               h96c455f_0    bioconda
scipy                     1.17.0          py312h54fa4ab_1    conda-forge
setuptools                82.0.0             pyh332efcf_0    conda-forge
six                       1.17.0             pyhe01879c_1    conda-forge
snowballstemmer           3.0.1              pyhd8ed1ab_0    conda-forge
sorted-nearest            0.0.41                   pypi_0    pypi
sphinx                    9.1.0              pyhd8ed1ab_0    conda-forge
sphinxcontrib-applehelp   2.0.0              pyhd8ed1ab_1    conda-forge
sphinxcontrib-devhelp     2.0.0              pyhd8ed1ab_1    conda-forge
sphinxcontrib-htmlhelp    2.1.0              pyhd8ed1ab_1    conda-forge
sphinxcontrib-jsmath      1.0.1              pyhd8ed1ab_1    conda-forge
sphinxcontrib-qthelp      2.0.0              pyhd8ed1ab_1    conda-forge
sphinxcontrib-serializinghtml 1.1.10             pyhd8ed1ab_1    conda-forge
tabulate                  0.9.0                    pypi_0    pypi
tk                        8.6.13          noxft_h366c992_103    conda-forge
tomli                     2.4.0              pyhcf101f3_0    conda-forge
tqdm                      4.67.3                   pypi_0    pypi
tzdata                    2025c                hc9c84f9_1    conda-forge
ucsc-bigwiginfo           482                  h0b57e2e_0    bioconda
unicodedata2              17.0.1          py312h4c3975b_0    conda-forge
urllib3                   2.6.3              pyhd8ed1ab_0    conda-forge
wheel                     0.46.3             pyhd8ed1ab_0    conda-forge
xorg-libxau               1.0.12               hb03c661_1    conda-forge
xorg-libxdmcp             1.1.5                hb03c661_1    conda-forge
zipp                      3.23.0             pyhcf101f3_1    conda-forge
zlib                      1.3.1                hb9d3cd8_2    conda-forge
zlib-ng                   2.3.3                hceb46e0_1    conda-forge
zstd                      1.5.7                hb78ec9c_6    conda-forge
genome partition size for multiprocessing: 100000
using 52 processors for 13366 number of tasks
Processing chr1:241400000-241500000
Processing chr1:149800000-149900000
Processing chr8:76900000-77000000
Processing chr5:79600000-79700000
Processing chr16:21700000-21800000
Processing chr4:17500000-17600000
Processing chr18:32000000-32100000
Processing chr17:62000000-62100000
Processing chr5:16000000-16100000
Processing chr9:21400000-21500000
Processing chr6:145500000-145600000
Processing chr15:71100000-71200000
Processing chr7:142700000-142800000
Processing chrX:153000000-153100000
Processing chr13:33000000-33100000
Processing chr19:19900000-20000000
Processing chr7:22100000-22200000
Processing chr8:119500000-119600000
Processing chr3:28400000-28500000
Processing chr16:15700000-15800000
Processing chr3:183200000-183300000
Processing chr17:78800000-78900000
Processing chr5:60900000-61000000
Processing chr7:90700000-90800000
Processing chr2:96000000-96100000
Processing chr5:138300000-138400000
Processing chr22:17600000-17700000
Processing chr19:10800000-10900000
Processing chr18:54700000-54800000
Processing chr18:79000000-79100000
Processing chr6:165200000-165300000
Processing chr19:1800000-1900000
Processing chr12:57300000-57400000
Processing chr16:13900000-14000000
Processing chr2:202800000-202900000
Processing chr8:50100000-50200000
Processing chr4:37500000-37600000
Processing chrX:57900000-58000000
Processing chr17:66000000-66100000
Processing chr9:110900000-111000000
Processing chr2:133200000-133300000
Processing chr4:121000000-121100000
Processing chr10:53900000-54000000
Processing chr22:46200000-46300000
Processing chr11:10800000-10900000
Processing chr5:146600000-146700000
Processing chr15:85300000-85400000
Processing chr15:32700000-32800000
Processing chrX:107000000-107100000
Processing chr22:50200000-50300000
Processing chr8:52100000-52200000
Processing chr19:38700000-38800000
Processing chr8:42100000-42200000
Processing chr6:54100000-54200000
Processing chr3:119700000-119800000
Processing chr19:54300000-54400000
Processing chr6:147500000-147600000
Processing chr12:102800000-102900000
Processing chr13:77700000-77800000
Processing chr6:154300000-154400000
Processing chr3:27700000-27800000
Processing chr14:88800000-88900000
Processing chr14:99900000-100000000
Processing chr16:28700000-28800000
Processing chr2:204900000-205000000
Processing chr14:69000000-69100000
Processing chr13:98100000-98200000
Processing chr1:91500000-91600000
Processing chr5:113500000-113600000
Processing chr10:80200000-80300000
Processing chr19:46300000-46400000
Processing chr11:70100000-70200000
Processing chr7:143100000-143200000
Processing chrX:26100000-26200000
Processing chr14:33900000-34000000
Processing chr4:16100000-16200000
Processing chr3:57400000-57500000
Processing chr12:118200000-118300000
Processing chr22:25200000-25300000
Processing chr9:112600000-112700000
Processing chr11:88200000-88300000
Processing chr3:2200000-2300000
Processing chr3:12000000-12100000
Processing chrX:54100000-54200000
Processing chr4:99000000-99100000
Processing chr1:230700000-230800000
Processing chr13:75300000-75400000
Processing chr1:222800000-222900000
Processing chr6:159000000-159100000
Processing chr6:46900000-47000000
Processing chrX:68000000-68100000
Processing chr3:197100000-197200000
Processing chr3:132600000-132700000
Processing chr6:146600000-146700000
Processing chr7:71700000-71800000
Processing chr21:45400000-45500000
Processing chr12:122700000-122800000
Processing chr12:101300000-101400000
Processing chr5:94700000-94800000
Processing chr2:112600000-112700000
Processing chr11:108600000-108700000
Processing chr3:184300000-184400000
Processing chr21:32200000-32300000
Processing chrX:1500000-1600000
Processing chr7:35200000-35300000
Processing chr11:35100000-35200000
Processing chr8:53900000-54000000
Processing chr2:227100000-227200000
Processing chr3:151400000-151500000
Processing chr11:8100000-8200000
Processing chr14:71500000-71600000
Processing chr6:24700000-24800000
Processing chr5:138700000-138800000
Processing chr1:54700000-54800000
Processing chr12:48700000-48800000
Processing chr1:35300000-35400000
Processing chr5:71500000-71600000
Processing chr6:33200000-33300000
Processing chr6:7700000-7800000
Processing chr7:117600000-117700000
Processing chr16:88900000-89000000
Processing chr10:132700000-132800000
Processing chr5:157300000-157400000
Processing chr1:11000000-11100000
Processing chr21:17600000-17700000
Processing chr2:117800000-117900000
Processing chr7:32900000-33000000
Processing chr17:63000000-63100000
Processing chr3:98000000-98100000
Processing chr7:134500000-134600000
Processing chr17:8900000-9000000
Processing chr8:7000000-7100000
Processing chr13:51400000-51500000
Processing chr11:101400000-101500000
Processing chr2:169900000-170000000
Processing chr3:158500000-158600000
Processing chr1:246500000-246600000
Processing chr19:43700000-43800000
Processing chr1:186300000-186400000
Processing chr4:55300000-55400000
Processing chr7:144400000-144500000
Processing chr3:42800000-42900000
Processing chr15:26800000-26900000
Processing chr4:173500000-173600000
Processing chr17:10700000-10800000
Processing chr17:28500000-28600000
Processing chr5:54900000-55000000
Processing chr18:58900000-59000000
Processing chr7:65900000-66000000
Processing chr5:67000000-67100000
Processing chr17:3100000-3200000
Processing chr14:90500000-90600000
Processing chr1:10400000-10500000
Processing chr10:122000000-122100000
Processing chr1:111700000-111800000
Processing chr1:19000000-19100000
Processing chr8:102600000-102700000
Processing chr3:63900000-64000000
Processing chr21:41400000-41500000
Processing chr14:105000000-105100000
Processing chr1:40500000-40600000
Processing chr20:59500000-59600000
Processing chr9:21000000-21100000
Processing chr4:168900000-169000000
Processing chr21:33800000-33900000
Processing chr9:134800000-134900000
Processing chr2:159800000-159900000
Processing chr8:66700000-66800000
Processing chr13:52600000-52700000
Processing chr3:300000-400000
Processing chr11:10700000-10800000
Processing chr20:4800000-4900000
Processing chr1:100100000-100200000
Processing chr2:119300000-119400000
Processing chr19:32700000-32800000
Processing chr1:91300000-91400000
Processing chr12:58800000-58900000
Processing chr1:16200000-16300000
Processing chr19:30300000-30400000
Processing chr17:55200000-55300000
Processing chr22:32100000-32200000
Processing chr1:224600000-224700000
Processing chr4:184600000-184700000
Processing chr12:64300000-64400000
Processing chr1:183400000-183500000
Processing chr2:26800000-26900000
Processing chr4:74000000-74100000
Processing chr11:31800000-31900000
Processing chr12:55900000-56000000
Processing chr9:93500000-93600000
Processing chr16:23800000-23900000
Processing chr15:64300000-64400000
Processing chr19:38300000-38400000
Processing chr1:146900000-147000000
Processing chr9:0-100000
Processing chr13:39300000-39400000
Processing chr1:235100000-235200000
Processing chr4:86900000-87000000
Processing chr11:9400000-9500000
Processing chr1:220600000-220700000
Processing chr15:60000000-60100000
Processing chr1:160100000-160200000
Processing chr6:63600000-63700000
Processing chr21:5900000-6000000
Processing chr3:151700000-151800000
Processing chr7:156900000-157000000
Processing chr2:164800000-164900000
Processing chr11:49100000-49200000
Processing chr6:163400000-163500000
Processing chr6:53700000-53800000
Processing chr5:94500000-94600000
Processing chr9:99900000-100000000
Processing chr17:77300000-77400000
Processing chrX:151900000-152000000
Processing chr17:53800000-53900000
Processing chr12:89400000-89500000
Processing chr1:211200000-211300000
Processing chr12:91100000-91200000
Processing chr9:90800000-90900000
Processing chr12:5500000-5600000
Processing chr13:45400000-45500000
Processing chr15:27300000-27400000
Processing chr19:44600000-44700000
Processing chr14:31000000-31100000
Processing chr3:188100000-188200000
Processing chr7:900000-1000000
Processing chr6:42100000-42200000
Processing chr12:62600000-62700000
Processing chr8:138300000-138400000
Processing chr6:146500000-146600000
Processing chr1:212700000-212800000
Processing chr12:21700000-21800000
Processing chr13:91600000-91700000
Processing chr14:70300000-70400000
Processing chr7:123800000-123900000
Processing chr19:31300000-31400000
Processing chr15:43600000-43700000
Processing chr1:400000-500000
Processing chr11:92200000-92300000
Processing chr10:102300000-102400000
Processing chr1:245900000-246000000
Processing chr3:137900000-138000000
Processing chr16:81800000-81900000
Processing chr15:37000000-37100000
Processing chr3:125400000-125500000
Processing chr10:133000000-133100000
Processing chr2:159400000-159500000
Processing chr3:170400000-170500000
Processing chr17:50100000-50200000
Processing chr5:80600000-80700000
Processing chr11:92800000-92900000
Processing chr8:63000000-63100000
Processing chr3:46200000-46300000
Processing chr11:129800000-129900000
Processing chr6:28100000-28200000
Processing chr1:171700000-171800000
Processing chr2:132100000-132200000
Processing chr5:153400000-153500000
Processing chr7:64200000-64300000
Processing chr4:2000000-2100000
Processing chr3:98200000-98300000
Processing chr22:40300000-40400000
Processing chrX:129600000-129700000
Processing chr3:54100000-54200000
Processing chr1:245100000-245200000
Processing chr4:26400000-26500000
Processing chr16:58700000-58800000
Processing chr9:2100000-2200000
Processing chr4:94700000-94800000
Processing chr16:81300000-81400000
Processing chr2:226800000-226900000
Processing chr5:155800000-155900000
Processing chr3:159700000-159800000
Processing chr11:57400000-57500000
Processing chr15:83000000-83100000
Processing chr10:13000000-13100000
Processing chr16:56600000-56700000
Processing chr3:16900000-17000000
Processing chrX:30700000-30800000
Processing chr9:5700000-5800000
Processing chrX:117900000-118000000
Processing chr5:143200000-143300000
Processing chr19:12400000-12500000
Processing chrX:110500000-110600000
Processing chr10:117200000-117300000
Processing chr7:74000000-74100000
Processing chr4:48600000-48700000
Processing chr16:23700000-23800000
Processing chr2:96800000-96900000
Processing chr10:93500000-93600000
Processing chr3:23900000-24000000
Processing chr18:34600000-34700000
Processing chr22:16700000-16800000
Processing chr4:39400000-39500000
Processing chr2:71200000-71300000
Processing chr7:102300000-102400000
Processing chr13:31900000-32000000
Processing chr1:8400000-8500000
Processing chr1:192800000-192900000
Processing chr13:24800000-24900000
Processing chr5:160000000-160100000
Processing chr2:235700000-235800000
Processing chr11:122900000-123000000
Processing chr17:46300000-46400000
Processing chr2:138600000-138700000
Processing chr11:17800000-17900000
Processing chr18:30900000-31000000
Processing chr17:73300000-73400000
Processing chr18:54300000-54400000
Processing chr2:105700000-105800000
Processing chr4:20500000-20600000
Processing chr4:84800000-84900000
Processing chr2:207900000-208000000
Processing chr9:1000000-1100000
Processing chr7:101000000-101100000
Processing chr17:63800000-63900000
Processing chr22:17200000-17300000
Processing chr5:172600000-172700000
Processing chr5:26900000-27000000
Processing chr2:27000000-27100000
Processing chr9:119100000-119200000
Processing chr1:78400000-78500000
Processing chr4:15700000-15800000
Processing chr4:69600000-69700000
Processing chr6:142100000-142200000
Processing chr16:6700000-6800000
Processing chr7:99300000-99400000
Processing chr12:14600000-14700000
Processing chr2:206400000-206500000
Processing chr19:40200000-40300000
Processing chr19:18900000-19000000
Processing chr9:89000000-89100000
Processing chr10:26200000-26300000
Processing chr6:25600000-25700000
Processing chrX:153700000-153800000
Processing chr1:69500000-69600000
Processing chr4:3500000-3600000
Processing chr15:35500000-35600000
Processing chr6:139100000-139200000
Processing chr1:207700000-207800000
Processing chrX:72500000-72600000
Processing chr2:190100000-190200000
Processing chr12:65800000-65900000
Processing chr12:130900000-131000000
Processing chr6:152900000-153000000
Processing chr11:82700000-82800000
Processing chr14:61600000-61700000
Processing chr2:110800000-110900000
Processing chr19:45900000-46000000
Processing chr17:46600000-46700000
Processing chr6:156700000-156800000
Processing chr2:79500000-79600000
Processing chr3:108800000-108900000
Processing chr4:94900000-95000000
Processing chr17:33000000-33100000
Processing chr5:36800000-36900000
Processing chr11:57700000-57800000
Processing chr1:84200000-84300000
Processing chr2:130900000-131000000
Processing chr12:69500000-69600000
Processing chr3:158600000-158700000
Processing chr6:160300000-160400000
Processing chr7:136800000-136900000
Processing chr1:15400000-15500000
Processing chr1:39600000-39700000
Processing chrX:75200000-75300000
Processing chr12:53500000-53600000
Processing chrX:17600000-17700000
Processing chr12:55000000-55100000
Processing chr20:17200000-17300000
Processing chr15:43300000-43400000
Processing chr22:41100000-41200000
Processing chr10:26700000-26800000
Processing chr2:190500000-190600000
Processing chr11:15000000-15100000
Processing chr1:21500000-21600000
Processing chr8:135400000-135500000
Processing chr2:169100000-169200000
Processing chr1:68400000-68500000
Processing chr3:131000000-131100000
Processing chr9:88500000-88600000
Processing chr7:130300000-130400000
Processing chr9:69200000-69300000
Processing chr4:73400000-73500000
Processing chr4:169000000-169100000
Processing chr15:52500000-52600000
Processing chr8:70000000-70100000
Processing chr14:96200000-96300000
Processing chr1:77800000-77900000
Processing chr8:37600000-37700000
Processing chr21:44900000-45000000
Processing chr8:103800000-103900000
Processing chr1:29100000-29200000
Processing chrX:101500000-101600000
Processing chr10:96900000-97000000
Processing chr7:78300000-78400000
Processing chr18:49000000-49100000
Processing chr2:176000000-176100000
Processing chrX:152600000-152700000
Processing chr6:89200000-89300000
Processing chr12:27000000-27100000
Processing chr1:227900000-228000000
Processing chr14:19900000-20000000
Processing chr1:202900000-203000000
Processing chr6:70100000-70200000
Processing chr10:61400000-61500000
Processing chr8:144000000-144100000
Processing chr11:123000000-123100000
Processing chr3:149400000-149500000
Processing chrX:8100000-8200000
Processing chr6:151000000-151100000
Processing chr3:7200000-7300000
Processing chr9:125300000-125400000
Processing chr11:8200000-8300000
Processing chr2:99500000-99600000
Processing chr1:53000000-53100000
Processing chr12:130300000-130400000
Processing chr4:3000000-3100000
Processing chr15:64600000-64700000
Processing chr11:94400000-94500000
Processing chrX:108700000-108800000
Processing chr1:182500000-182600000
Processing chr2:70800000-70900000
Processing chr4:79900000-80000000
Processing chr11:72100000-72200000
Processing chr7:117000000-117100000
Processing chr8:109600000-109700000
Processing chr10:67700000-67800000
Processing chr7:99600000-99700000
Processing chr6:83100000-83200000
Processing chr9:34100000-34200000
Processing chr6:105900000-106000000
Processing chr14:75200000-75300000
Processing chr16:77100000-77200000
Processing chr11:1700000-1800000
Processing chr9:111300000-111400000
Processing chr22:26400000-26500000
Processing chr10:118500000-118600000
Processing chr12:120200000-120300000
Processing chr1:151700000-151800000
Processing chr11:69100000-69200000
Processing chr5:68200000-68300000
Processing chr6:101100000-101200000
Processing chrX:107400000-107500000
Processing chr2:61800000-61900000
Processing chr1:46100000-46200000
Processing chr5:69200000-69300000
Processing chr12:39600000-39700000
Processing chr16:27000000-27100000
Processing chr17:32700000-32800000
Processing chr15:50300000-50400000
Processing chr2:241000000-241100000
Processing chr15:25600000-25700000
Processing chr21:7700000-7800000
Processing chr10:87000000-87100000
Processing chr7:74200000-74300000
Processing chr3:119900000-120000000
Processing chr15:72700000-72800000
Processing chr12:76000000-76100000
Processing chr14:34700000-34800000
Processing chr1:108200000-108300000
Processing chr10:77700000-77800000
Processing chr20:37900000-38000000
Processing chr16:12100000-12200000
Processing chr6:7500000-7600000
Processing chr18:68600000-68700000
Processing chr6:17200000-17300000
Processing chr12:1900000-2000000
Processing chr9:36300000-36400000
Processing chr13:108600000-108700000
Processing chrX:72900000-73000000
Processing chr5:137800000-137900000
Processing chr2:182900000-183000000
Processing chr19:58300000-58400000
Processing chr5:131500000-131600000
Processing chr3:170300000-170400000
Processing chr20:18100000-18200000
Processing chr1:247400000-247500000
Processing chr22:37100000-37200000
Processing chr12:22100000-22200000
Processing chr3:46900000-47000000
Processing chr14:103400000-103500000
Processing chr6:35700000-35800000
Processing chr3:57500000-57600000
Processing chr12:79600000-79700000
Processing chr1:234300000-234400000
Processing chr4:176000000-176100000
Processing chr4:48300000-48400000
Processing chr10:121400000-121500000
Processing chr11:64000000-64100000
Processing chr3:68700000-68800000
Processing chr4:44700000-44800000
Processing chr2:31500000-31600000
Processing chr7:124400000-124500000
Processing chr19:48400000-48500000
Processing chr19:58100000-58200000
Processing chr1:53500000-53600000
Processing chr11:58000000-58100000
Processing chrX:91800000-91900000
Processing chr22:39700000-39800000
Processing chr17:47900000-48000000
Processing chr19:21900000-22000000
Processing chr6:52300000-52400000
Processing chr11:123600000-123700000
Processing chr21:36600000-36700000
Processing chr3:197800000-197900000
Processing chr15:98900000-99000000
Processing chr15:32500000-32600000
Processing chr4:2600000-2700000
Processing chr7:141500000-141600000
Processing chr2:148000000-148100000
Processing chr20:47000000-47100000
Processing chr21:34600000-34700000
Processing chr7:94500000-94600000
Processing chr6:57300000-57400000
Processing chr10:124000000-124100000
Processing chr4:159200000-159300000
Processing chr1:21200000-21300000
Processing chr12:103700000-103800000
Processing chr17:74300000-74400000
Processing chr11:18100000-18200000
Processing chr11:32800000-32900000
Processing chr19:35300000-35400000
Processing chr2:217900000-218000000
Processing chrX:120000000-120100000
Processing chr4:110600000-110700000
Processing chr17:31400000-31500000
Processing chrX:36300000-36400000
Processing chr7:66600000-66700000
Processing chr16:19100000-19200000
Processing chr4:88300000-88400000
Processing chr1:174200000-174300000
Processing chr1:161700000-161800000
Processing chrX:126100000-126200000
Processing chr10:70000000-70100000
Processing chr12:122400000-122500000
Processing chr9:77700000-77800000
Processing chrX:18800000-18900000
Processing chr4:73000000-73100000
Processing chr10:118000000-118100000
Processing chr1:35900000-36000000
Processing chr10:102800000-102900000
Processing chr8:1800000-1900000
Processing chr22:15500000-15600000
Processing chr11:54700000-54800000
Processing chr1:161300000-161400000
Processing chr10:14300000-14400000
Processing chr4:167000000-167100000
Processing chr1:119000000-119100000
Processing chr11:119300000-119400000
Processing chr20:38300000-38400000
Processing chr5:80900000-81000000
Processing chr15:29600000-29700000
Processing chr5:77600000-77700000
Processing chr1:244700000-244800000
Processing chr15:69400000-69500000
Processing chr6:32200000-32300000
Processing chr6:136000000-136100000
Processing chr11:125800000-125900000
Processing chr8:88100000-88200000
Processing chr14:19400000-19500000
Processing chr10:37700000-37800000
Processing chr15:22800000-22900000
Processing chr19:3400000-3500000
Processing chr2:168900000-169000000
Processing chr3:165700000-165800000
Processing chr7:24600000-24700000
Processing chr4:83000000-83100000
Processing chr22:17300000-17400000
Processing chr12:11200000-11300000
Processing chr17:80900000-81000000
Processing chr2:151400000-151500000
Processing chr6:31100000-31200000
Processing chr7:143600000-143700000
Processing chr12:12300000-12400000
Processing chr12:56600000-56700000
Processing chr1:1100000-1200000
Processing chrX:106100000-106200000
Processing chr2:53600000-53700000
Processing chr5:61100000-61200000
Processing chr2:74200000-74300000
Processing chr10:101700000-101800000
Processing chr11:26600000-26700000
Processing chr19:5200000-5300000
Processing chr3:156500000-156600000
Processing chr8:24900000-25000000
Processing chr3:8500000-8600000
Processing chr17:10500000-10600000
Processing chr2:900000-1000000
Processing chr19:36400000-36500000
Processing chr7:76200000-76300000
Processing chr17:10800000-10900000
Processing chr7:126900000-127000000
Processing chr8:132100000-132200000
Processing chr19:35000000-35100000
Processing chr1:242200000-242300000
Processing chr2:109700000-109800000
Processing chr4:68900000-69000000
Processing chr10:122300000-122400000
Processing chrX:6500000-6600000
Processing chr18:26100000-26200000
Processing chr8:18300000-18400000
Processing chr4:186200000-186300000
Processing chr20:3100000-3200000
Processing chr17:1900000-2000000
Processing chr10:112200000-112300000
Processing chr1:220800000-220900000
Processing chr1:206200000-206300000
Processing chr21:33900000-34000000
Processing chrX:123800000-123900000
Processing chr4:37900000-38000000
Processing chr5:53800000-53900000
Processing chr9:96700000-96800000
Processing chr20:43700000-43800000
Processing chr4:70900000-71000000
Processing chr7:39500000-39600000
Processing chr4:104400000-104500000
Processing chr12:20800000-20900000
Processing chr1:103500000-103600000
Processing chr10:119500000-119600000
Processing chr3:119300000-119400000
Processing chr1:111500000-111600000
Processing chr14:90700000-90800000
Processing chr1:110200000-110300000
Processing chr1:228100000-228200000
Processing chr19:57900000-58000000
Processing chr9:125600000-125700000
Processing chr1:223500000-223600000
Processing chr6:96700000-96800000
Processing chr12:79000000-79100000
Processing chr14:45100000-45200000
Processing chr18:9800000-9900000
Processing chr8:85200000-85300000
Processing chrX:133300000-133400000
Processing chr10:103300000-103400000
Processing chr1:100900000-101000000
Processing chr1:226800000-226900000
Processing chr1:180200000-180300000
Processing chr9:113300000-113400000
Processing chr8:47600000-47700000
Processing chr10:44300000-44400000
Processing chr8:75500000-75600000
Processing chr1:185300000-185400000
Processing chr12:7600000-7700000
Processing chr1:153200000-153300000
Processing chr10:114200000-114300000
Processing chr5:177600000-177700000
Processing chr21:39700000-39800000
Processing chr10:37100000-37200000
Processing chr6:108800000-108900000
Processing chr11:45100000-45200000
Processing chr5:140800000-140900000
Processing chr5:72200000-72300000
Processing chr13:41100000-41200000
Processing chr4:173200000-173300000
Processing chr11:12600000-12700000
Processing chr3:180900000-181000000
Processing chr17:55400000-55500000
Processing chr11:86300000-86400000
Processing chr4:53400000-53500000
Processing chr19:12500000-12600000
Processing chr11:56700000-56800000
Processing chr9:18400000-18500000
Processing chr9:72000000-72100000
Processing chrX:46800000-46900000
Processing chr20:25600000-25700000
