# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                           Version          Build                 Channel
libgfortran                      15.2.0           h69a702a_17           conda-forge
libgfortran5                     15.2.0           h68bc16d_17           conda-forge
libgomp                          15.2.0           he0feb66_17           conda-forge
libiconv                         1.18             h3b78370_2            conda-forge
libjpeg-turbo                    3.1.2            hb03c661_0            conda-forge
liblapack                        3.11.0           5_h47877c9_openblas   conda-forge
liblzma                          5.8.2            hb03c661_0            conda-forge
libnghttp2                       1.67.0           had1ee68_0            conda-forge
libnsl                           2.0.1            hb9d3cd8_1            conda-forge
libopenblas                      0.3.30           pthreads_h94d23a6_4   conda-forge
libopenssl-static                3.6.1            hb03c661_1            conda-forge
libpng                           1.6.55           h421ea60_0            conda-forge
libsqlite                        3.51.2           hf4e2dac_0            conda-forge
libssh2                          1.11.1           hcf80075_0            conda-forge
libstdcxx                        15.2.0           h934c35e_17           conda-forge
libstdcxx-ng                     15.2.0           hdf11a46_17           conda-forge
libtiff                          4.7.1            h9d88235_1            conda-forge
libuuid                          2.41.3           h5347b49_0            conda-forge
libwebp-base                     1.6.0            hd42ef1d_0            conda-forge
libxcb                           1.17.0           h8a09558_0            conda-forge
libxcrypt                        4.4.36           hd590300_1            conda-forge
libzlib                          1.3.1            hb9d3cd8_2            conda-forge
markupsafe                       3.0.3            py312h8a5da7c_0       conda-forge
matplotlib-base                  3.10.8           py312he3d6523_0       conda-forge
munkres                          1.1.4            pyhd8ed1ab_1          conda-forge
mysql-connector-c                6.1.11           h659d440_1008         conda-forge
narwhals                         2.16.0           pyhcf101f3_0          conda-forge
natsort                          8.4.0            pypi_0                pypi
ncls                             0.0.70           pypi_0                pypi
ncurses                          6.5              h2d0b736_3            conda-forge
numpy                            2.4.2            py312h33ff503_1       conda-forge
numpydoc                         1.10.0           pyhcf101f3_0          conda-forge
openjpeg                         2.5.4            h55fea9a_0            conda-forge
openssl                          3.6.1            h35e630c_1            conda-forge
packaging                        26.0             pyhcf101f3_0          conda-forge
pandas                           3.0.0            pypi_0                pypi
pillow                           12.1.1           py312h50c33e8_0       conda-forge
pip                              26.0.1           pyh8b19718_0          conda-forge
plotly                           6.5.2            pyhd8ed1ab_0          conda-forge
pthread-stubs                    0.4              hb9d3cd8_1002         conda-forge
py2bit                           0.3.3            py312h0fa9677_1       bioconda
pybigwig                         0.3.25           py312h83fe50f_0       bioconda
pygments                         2.19.2           pyhd8ed1ab_0          conda-forge
pyparsing                        3.3.2            pyhcf101f3_0          conda-forge
pyranges                         0.1.4            pypi_0                pypi
pysam                            0.23.3           py312h8f9e533_2       bioconda
pysocks                          1.7.1            pyha55dd90_7          conda-forge
python                           3.12.12          hd63d673_2_cpython    conda-forge
python-dateutil                  2.9.0.post0      pyhe01879c_2          conda-forge
python_abi                       3.12             8_cp312               conda-forge
pytz                             2025.2           pyhd8ed1ab_0          conda-forge
qhull                            2020.2           h434a139_5            conda-forge
readline                         8.3              h853b02a_0            conda-forge
requests                         2.32.5           pyhcf101f3_1          conda-forge
roman-numerals                   4.1.0            pyhd8ed1ab_0          conda-forge
samtools                         1.22.1           h96c455f_0            bioconda
scipy                            1.17.0           py312h54fa4ab_1       conda-forge
setuptools                       82.0.0           pyh332efcf_0          conda-forge
six                              1.17.0           pyhe01879c_1          conda-forge
snowballstemmer                  3.0.1            pyhd8ed1ab_0          conda-forge
sorted-nearest                   0.0.41           pypi_0                pypi
sphinx                           9.1.0            pyhd8ed1ab_0          conda-forge
sphinxcontrib-applehelp          2.0.0            pyhd8ed1ab_1          conda-forge
sphinxcontrib-devhelp            2.0.0            pyhd8ed1ab_1          conda-forge
sphinxcontrib-htmlhelp           2.1.0            pyhd8ed1ab_1          conda-forge
sphinxcontrib-jsmath             1.0.1            pyhd8ed1ab_1          conda-forge
sphinxcontrib-qthelp             2.0.0            pyhd8ed1ab_1          conda-forge
sphinxcontrib-serializinghtml    1.1.10           pyhd8ed1ab_1          conda-forge
tabulate                         0.9.0            pypi_0                pypi
tk                               8.6.13           noxft_h366c992_103    conda-forge
tomli                            2.4.0            pyhcf101f3_0          conda-forge
tqdm                             4.67.3           pypi_0                pypi
tzdata                           2025c            hc9c84f9_1            conda-forge
ucsc-bigwiginfo                  482              h0b57e2e_0            bioconda
unicodedata2                     17.0.1           py312h4c3975b_0       conda-forge
urllib3                          2.6.3            pyhd8ed1ab_0          conda-forge
wheel                            0.46.3           pyhd8ed1ab_0          conda-forge
xorg-libxau                      1.0.12           hb03c661_1            conda-forge
xorg-libxdmcp                    1.1.5            hb03c661_1            conda-forge
zipp                             3.23.0           pyhcf101f3_1          conda-forge
zlib                             1.3.1            hb9d3cd8_2            conda-forge
zlib-ng                          2.3.3            hceb46e0_1            conda-forge
zstd                             1.5.7            hb78ec9c_6            conda-forge
Specified --scaleFactor: 1.0
normalization: CPM
bamFilesList: ['/work/pa-hilario/clipseq/20260421/CTL/output/mVenus-Con-rep6_L2_R1.genome.Aligned.sort.dedup.bam']
binLength: 1
numberOfSamples: None
blackListFileName: None
skipZeroOverZero: False
bed_and_bin: False
genomeChunkSize: None
defaultFragmentLength: read length
numberOfProcessors: 48
verbose: True
region: None
bedFile: None
minMappingQuality: None
ignoreDuplicates: False
chrsToSkip: []
stepSize: 1
center_read: False
samFlag_include: None
samFlag_exclude: None
minFragmentLength: 0
maxFragmentLength: 0
zerosToNans: False
smoothLength: None
save_data: False
out_file_for_raw_data: None
maxPairedFragmentLength: 1000
Final scaling factor: 59.15759583530526
ForkPoolWorker-27,  processing 8 (5192.6 per sec) reads @ chr4:65000000-70000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (9652254.1 per sec) @ chr4:65000000-70000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr9:60000000-65000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11193795.6 per sec) @ chr9:60000000-65000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270511v1:0-8127
ForkPoolWorker-27 countReadsInRegions_worker: processing 8127 (2115503.5 per sec) @ chrUn_KI270511v1:0-8127
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270374v1:0-2656
ForkPoolWorker-27 countReadsInRegions_worker: processing 2656 (834900.1 per sec) @ chrUn_KI270374v1:0-2656
ForkPoolWorker-27,  processing 3 (6416.6 per sec) reads @ chr10:110000000-115000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11537856.8 per sec) @ chr10:110000000-115000000
ForkPoolWorker-27,  processing 6 (13896.1 per sec) reads @ chr15:95000000-100000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11645966.1 per sec) @ chr15:95000000-100000000
ForkPoolWorker-27,  processing 40 (55701.2 per sec) reads @ chr7:130000000-135000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11702008.2 per sec) @ chr7:130000000-135000000
ForkPoolWorker-27,  processing 51 (65576.2 per sec) reads @ chr1:20000000-25000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11746684.3 per sec) @ chr1:20000000-25000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270751v1:0-150742
ForkPoolWorker-27 countReadsInRegions_worker: processing 150742 (9424586.0 per sec) @ chrUn_KI270751v1:0-150742
ForkPoolWorker-27,  processing 42 (63664.9 per sec) reads @ chr12:45000000-50000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11743073.2 per sec) @ chr12:45000000-50000000
ForkPoolWorker-27,  processing 14 (28244.5 per sec) reads @ chr1:115000000-120000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11761441.2 per sec) @ chr1:115000000-120000000
ForkPoolWorker-27,  processing 27 (41912.0 per sec) reads @ chr17:45000000-50000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (10810830.9 per sec) @ chr17:45000000-50000000
ForkPoolWorker-27,  processing 4 (9620.0 per sec) reads @ chr1:195000000-200000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11711451.2 per sec) @ chr1:195000000-200000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-27 countReadsInRegions_worker: processing 100316 (9267953.0 per sec) @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-27,  processing 10 (21766.0 per sec) reads @ chr9:80000000-85000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11673218.1 per sec) @ chr9:80000000-85000000
ForkPoolWorker-19,  processing 19 (19755.0 per sec) reads @ chr12:75000000-80000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (10363010.1 per sec) @ chr12:75000000-80000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270387v1:0-1537
ForkPoolWorker-19 countReadsInRegions_worker: processing 1537 (413299.5 per sec) @ chrUn_KI270387v1:0-1537
ForkPoolWorker-19,  processing 33 (51339.8 per sec) reads @ chr17:35000000-40000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (10931953.1 per sec) @ chr17:35000000-40000000
ForkPoolWorker-19,  processing 30 (48265.9 per sec) reads @ chr19:40000000-45000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (10996728.5 per sec) @ chr19:40000000-45000000
ForkPoolWorker-19,  processing 76 (83797.9 per sec) reads @ chr7:0-5000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11208339.2 per sec) @ chr7:0-5000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270425v1:0-1884
ForkPoolWorker-19 countReadsInRegions_worker: processing 1884 (619187.3 per sec) @ chrUn_KI270425v1:0-1884
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270316v1:0-1444
ForkPoolWorker-19 countReadsInRegions_worker: processing 1444 (472137.1 per sec) @ chrUn_KI270316v1:0-1444
ForkPoolWorker-19,  processing 6 (15660.1 per sec) reads @ chr2:180000000-185000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11407515.8 per sec) @ chr2:180000000-185000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270310v1:0-1201
ForkPoolWorker-19 countReadsInRegions_worker: processing 1201 (383623.4 per sec) @ chrUn_KI270310v1:0-1201
ForkPoolWorker-19,  processing 10 (22795.1 per sec) reads @ chr8:120000000-125000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11389976.0 per sec) @ chr8:120000000-125000000
ForkPoolWorker-19,  processing 13 (26302.9 per sec) reads @ chr2:150000000-155000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11344357.7 per sec) @ chr2:150000000-155000000
ForkPoolWorker-19,  processing 74 (68380.4 per sec) reads @ chr13:110000000-114364328
ForkPoolWorker-19 countReadsInRegions_worker: processing 4364328 (11293723.2 per sec) @ chr13:110000000-114364328
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrY:50000000-55000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11994267.0 per sec) @ chrY:50000000-55000000
ForkPoolWorker-19,  processing 14 (24244.5 per sec) reads @ chr11:70000000-75000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (12051385.6 per sec) @ chr11:70000000-75000000
ForkPoolWorker-19,  processing 5 (11008.7 per sec) reads @ chr2:140000000-145000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (11834542.8 per sec) @ chr2:140000000-145000000
ForkPoolWorker-37,  processing 36 (15745.0 per sec) reads @ chr6:90000000-95000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (10143365.6 per sec) @ chr6:90000000-95000000
ForkPoolWorker-37,  processing 26 (37565.2 per sec) reads @ chr11:75000000-80000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11163751.4 per sec) @ chr11:75000000-80000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr5:45000000-50000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11272810.7 per sec) @ chr5:45000000-50000000
ForkPoolWorker-37,  processing 69 (75151.1 per sec) reads @ chr7:40000000-45000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11266191.6 per sec) @ chr7:40000000-45000000
ForkPoolWorker-37,  processing 7 (16221.1 per sec) reads @ chr2:105000000-110000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11269533.5 per sec) @ chr2:105000000-110000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-37 countReadsInRegions_worker: processing 43739 (6985289.7 per sec) @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-37,  processing 7 (16230.0 per sec) reads @ chr15:45000000-50000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11523642.6 per sec) @ chr15:45000000-50000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-37 countReadsInRegions_worker: processing 92689 (8856924.5 per sec) @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-37,  processing 8 (13662.2 per sec) reads @ chr6:45000000-50000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11727463.9 per sec) @ chr6:45000000-50000000
ForkPoolWorker-37,  processing 20 (38550.6 per sec) reads @ chr3:95000000-100000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11695247.4 per sec) @ chr3:95000000-100000000
ForkPoolWorker-37,  processing 163 (98228.7 per sec) reads @ chr19:0-5000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (10627224.3 per sec) @ chr19:0-5000000
ForkPoolWorker-37,  processing 17 (32888.9 per sec) reads @ chr10:10000000-15000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11538288.4 per sec) @ chr10:10000000-15000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270509v1:0-2318
ForkPoolWorker-37 countReadsInRegions_worker: processing 2318 (653079.6 per sec) @ chrUn_KI270509v1:0-2318
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270411v1:0-2646
ForkPoolWorker-37 countReadsInRegions_worker: processing 2646 (750127.0 per sec) @ chrUn_KI270411v1:0-2646
ForkPoolWorker-37,  processing 61 (79064.4 per sec) reads @ chr14:65000000-70000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11597156.1 per sec) @ chr14:65000000-70000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270312v1:0-998
ForkPoolWorker-36 countReadsInRegions_worker: processing 998 (113246.1 per sec) @ chrUn_KI270312v1:0-998
ForkPoolWorker-36,  processing 8 (13905.7 per sec) reads @ chr2:145000000-150000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (10017745.9 per sec) @ chr2:145000000-150000000
ForkPoolWorker-36,  processing 13 (23271.9 per sec) reads @ chr7:55000000-60000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11335962.9 per sec) @ chr7:55000000-60000000
ForkPoolWorker-36,  processing 6 (13842.6 per sec) reads @ chr14:80000000-85000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11190611.9 per sec) @ chr14:80000000-85000000
ForkPoolWorker-36,  processing 15 (31441.6 per sec) reads @ chr3:115000000-120000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11310736.9 per sec) @ chr3:115000000-120000000
ForkPoolWorker-36,  processing 6 (10381.9 per sec) reads @ chr2:185000000-190000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11427512.8 per sec) @ chr2:185000000-190000000
ForkPoolWorker-36,  processing 10 (21564.5 per sec) reads @ chr16:10000000-15000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11612986.1 per sec) @ chr16:10000000-15000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chr1_KI270714v1_random:0-41717
ForkPoolWorker-36 countReadsInRegions_worker: processing 41717 (6915139.7 per sec) @ chr1_KI270714v1_random:0-41717
ForkPoolWorker-36,  processing 10 (23237.1 per sec) reads @ chr5:15000000-20000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11491218.6 per sec) @ chr5:15000000-20000000
ForkPoolWorker-36,  processing 6 (14298.8 per sec) reads @ chr10:55000000-60000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11600864.1 per sec) @ chr10:55000000-60000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270303v1:0-1942
ForkPoolWorker-36 countReadsInRegions_worker: processing 1942 (550583.9 per sec) @ chrUn_KI270303v1:0-1942
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270317v1:0-37690
ForkPoolWorker-36 countReadsInRegions_worker: processing 37690 (6694757.9 per sec) @ chrUn_KI270317v1:0-37690
ForkPoolWorker-36,  processing 39 (49554.0 per sec) reads @ chr21:40000000-45000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (10777152.7 per sec) @ chr21:40000000-45000000
ForkPoolWorker-36,  processing 118 (79724.2 per sec) reads @ chr19:45000000-50000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11918257.0 per sec) @ chr19:45000000-50000000
ForkPoolWorker-36,  processing 24 (36578.2 per sec) reads @ chr9:90000000-95000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12033157.9 per sec) @ chr9:90000000-95000000
ForkPoolWorker-30,  processing 41 (20930.7 per sec) reads @ chr10:45000000-50000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (9004462.8 per sec) @ chr10:45000000-50000000
ForkPoolWorker-30,  processing 0 (0.0 per sec) reads @ chrUn_KI270335v1:0-1048
ForkPoolWorker-30 countReadsInRegions_worker: processing 1048 (170452.6 per sec) @ chrUn_KI270335v1:0-1048
ForkPoolWorker-30,  processing 30 (41107.2 per sec) reads @ chr1:230000000-235000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11676695.4 per sec) @ chr1:230000000-235000000
ForkPoolWorker-30,  processing 0 (0.0 per sec) reads @ chrUn_KI270518v1:0-2186
ForkPoolWorker-30 countReadsInRegions_worker: processing 2186 (615434.9 per sec) @ chrUn_KI270518v1:0-2186
ForkPoolWorker-30,  processing 5 (11560.9 per sec) reads @ chr4:155000000-160000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11650287.8 per sec) @ chr4:155000000-160000000
ForkPoolWorker-30,  processing 11 (23126.5 per sec) reads @ chr5:105000000-110000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11461130.9 per sec) @ chr5:105000000-110000000
ForkPoolWorker-30,  processing 8 (18030.3 per sec) reads @ chr9:70000000-75000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11289857.5 per sec) @ chr9:70000000-75000000
ForkPoolWorker-30,  processing 21 (34800.6 per sec) reads @ chr2:130000000-135000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11222932.7 per sec) @ chr2:130000000-135000000
ForkPoolWorker-30,  processing 0 (0.0 per sec) reads @ chrUn_KI270587v1:0-2969
ForkPoolWorker-30 countReadsInRegions_worker: processing 2969 (877025.7 per sec) @ chrUn_KI270587v1:0-2969
ForkPoolWorker-30,  processing 11 (25280.7 per sec) reads @ chr15:30000000-35000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11406616.1 per sec) @ chr15:30000000-35000000
ForkPoolWorker-30,  processing 0 (0.0 per sec) reads @ chr14_GL000009v2_random:0-201709
ForkPoolWorker-30 countReadsInRegions_worker: processing 201709 (9752719.0 per sec) @ chr14_GL000009v2_random:0-201709
ForkPoolWorker-30,  processing 81 (78862.3 per sec) reads @ chr12:110000000-115000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11843177.6 per sec) @ chr12:110000000-115000000
ForkPoolWorker-30,  processing 8 (17829.1 per sec) reads @ chr5:155000000-160000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (10846184.1 per sec) @ chr5:155000000-160000000
ForkPoolWorker-30,  processing 11 (23337.0 per sec) reads @ chr1:80000000-85000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11655506.6 per sec) @ chr1:80000000-85000000
ForkPoolWorker-30,  processing 28 (47701.3 per sec) reads @ chr3:170000000-175000000
ForkPoolWorker-30 countReadsInRegions_worker: processing 5000000 (11579661.7 per sec) @ chr3:170000000-175000000
ForkPoolWorker-33,  processing 18 (7750.5 per sec) reads @ chr11:55000000-60000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (9902689.6 per sec) @ chr11:55000000-60000000
ForkPoolWorker-33,  processing 8 (15224.3 per sec) reads @ chrX:120000000-125000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11348476.9 per sec) @ chrX:120000000-125000000
ForkPoolWorker-33,  processing 14 (29199.5 per sec) reads @ chr2:50000000-55000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11372076.9 per sec) @ chr2:50000000-55000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chr14:0-5000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11300284.5 per sec) @ chr14:0-5000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270544v1:0-1202
ForkPoolWorker-33 countReadsInRegions_worker: processing 1202 (373780.7 per sec) @ chrUn_KI270544v1:0-1202
ForkPoolWorker-33,  processing 25 (47576.0 per sec) reads @ chr5:50000000-55000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11254335.4 per sec) @ chr5:50000000-55000000
ForkPoolWorker-33,  processing 3 (8683.9 per sec) reads @ chr6:170000000-170805979
ForkPoolWorker-33 countReadsInRegions_worker: processing 805979 (11472537.8 per sec) @ chr6:170000000-170805979
ForkPoolWorker-33,  processing 7 (14041.2 per sec) reads @ chr9:110000000-115000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11903847.5 per sec) @ chr9:110000000-115000000
ForkPoolWorker-33,  processing 13 (21697.6 per sec) reads @ chr4:80000000-85000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11873283.8 per sec) @ chr4:80000000-85000000
ForkPoolWorker-33,  processing 6 (10759.2 per sec) reads @ chr4:125000000-130000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11740430.5 per sec) @ chr4:125000000-130000000
ForkPoolWorker-33,  processing 41 (47478.3 per sec) reads @ chr15:75000000-80000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11987767.3 per sec) @ chr15:75000000-80000000
ForkPoolWorker-33,  processing 48 (51635.4 per sec) reads @ chr18:45000000-50000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11764449.8 per sec) @ chr18:45000000-50000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270385v1:0-990
ForkPoolWorker-33 countReadsInRegions_worker: processing 990 (133220.9 per sec) @ chrUn_KI270385v1:0-990
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270372v1:0-1650
ForkPoolWorker-33 countReadsInRegions_worker: processing 1650 (447790.5 per sec) @ chrUn_KI270372v1:0-1650
ForkPoolWorker-33,  processing 27 (37523.6 per sec) reads @ chr1:90000000-95000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11798947.5 per sec) @ chr1:90000000-95000000
ForkPoolWorker-13,  processing 13 (4698.9 per sec) reads @ chr14:60000000-65000000
ForkPoolWorker-13 countReadsInRegions_worker: processing 5000000 (9715167.5 per sec) @ chr14:60000000-65000000
ForkPoolWorker-13,  processing 0 (0.0 per sec) reads @ chrUn_KI270363v1:0-1803
ForkPoolWorker-13 countReadsInRegions_worker: processing 1803 (553287.2 per sec) @ chrUn_KI270363v1:0-1803
ForkPoolWorker-13,  processing 64 (70307.9 per sec) reads @ chr11:60000000-65000000
ForkPoolWorker-13 countReadsInRegions_worker: processing 5000000 (11096318.3 per sec) @ chr11:60000000-65000000
ForkPoolWorker-13,  processing 7 (16266.0 per sec) reads @ chr13:80000000-85000000
ForkPoolWorker-13 countReadsInRegions_worker: processing 5000000 (11092702.8 per sec) @ chr13:80000000-85000000
ForkPoolWorker-13,  processing 4 (13865.5 per sec) reads @ chrUn_GL000218v1:0-161147
